Wavelength (nm)	Abs. Coeff.	Band		fit (Bw)	a0 (Bw)	a1 (Bw)	a2  (Bw)		fit (Bm)	a0 (Bm)	a1 (Bm)	a2 (Bm)		fit (Bmw)	a0 (Bmw)	a1 (Bmw)	a2 (Bmw)		a1 (Bp)	a2 (Bp)	
616	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
617	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
618	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
619	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
620	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
621	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
622	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
623	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
624	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
625	8.17254E-05	1		1	0.1912	0.0039269	0.17674		0	0	1.008758655	0.091260019		-1	0	0	0		0.25199	0
626	0.000532989	1		1	0.13971	0	0.11429		3	-0.0126	0	-0.051341		-1	0	0	0		0.48498	0
627	0.002164252	2		1	0.26076	-0.0023485	0.23154		1	0.30736	-0.0024865	0.26661		-1	0	0	0		0.46005	0
628	0.004080084	2		1	0.2684	-0.0015966	0.25889		1	1.6408	-0.028895	1.5844		-1	0	0	0		0.28085	0
629	0.003212673	2		1	0.078178	0.00030723	0.078898		3	-0.026604	0.00035277	-0.038912		-1	0	0	0		0.143808	0
630	0.00161193	2		1	0.066436	0.00052081	0.072299		3	-0.024887	0.00021726	-0.033577		-1	0	0	0		0.027057	0.23407
631	0.000752302	1		1	0.21266	0.00057948	0.20192		2	0.015908	0	0.0014387		1	0.67743	-0.0030919	0.62999		0.366276	0	
632	0.003278759	2		1	0.3341	0.00064646	0.3297		1	1.2388	-0.019185	1.1818		-1	0	0	0		0.23561	0	
633	0.002222825	2		1	0.32901	0.0019307	0.3181		1	0.54301	-0.0054505	0.49678		-1	0	0	0		0.284542	0	
634	0.001410962	2		1	0.087213	-0.0007307	0.07679		1	0.45095	-0.0043998	0.41002		-1	0	0	0		0.223648	0	
635	0.001710628	2		1	0.22947	-0.0015663	0.2179		1	0.61611	-0.0082009	0.58231		-1	0	0	0		0.320529	0	
636	0.001385392	2		1	0.29893	0.00064151	0.28071		1	0.34932	-0.0027819	0.31008		-1	0	0	0		0.381552	0	
637	0.001487682	2		1	0.25938	-0.0025434	0.23373		1	0.14458	-0.0017686	0.12075		-1	0	0	0		0.439871	0	
638	0.000739085	1		1	0.19533	-0.0009327	0.17443		0	0	1.001986184	0.037038443		-1	0	0	0		0.515303	0	
639	0.000879217	1		1	0.24275	0.0034156	0.22087		0	0	0.996564044	0.046816248		-1	0	0	0		0.457605	0	
640	0.000786669	1		1	0.2227	0	0.20594		0	0	0.995336083	0.041263123		-1	0	0	0		0.487827	0	
641	0.000924181	1		1	0.19749	-0.00050005	0.1761		0	0	1.00166439	0.033124107		-1	0	0	0		0.71617	-0.67234	
642	0.000720583	1		1	0.21234	0	0.19754		0	0	1.003026122	0.038569552		-1	0	0	0		0.405617	0	
643	0.001421921	2		1	0.33026	0.0024714	0.31416		1	0.25363	-0.0029274	0.22302		-1	0	0	0		0.342868	0	
644	0.001180886	1		1	0.1995	0	0.18428		3	-0.0111	0	-0.048639		-1	0	0	0		0.467862	0	
645	0.002405606	2		1	0.30378	0.0010669	0.2787		1	0.58343	-0.0030951	0.52236		-1	0	0	0		0.476105	0	
646	0.006721882	2		1	0.18043	-0.0055327	0.15174		1	0.96905	-0.014125	0.924		-1	0	0	0		0.510278	0	
647	0.01389442	2		1	0.27561	-0.0047608	0.26404		3	-0.027129	0.00025419	-0.01434		1	0.8828	-0.023209	0.84632		0.431379	0
648	0.018012636	2		1	0.30489	-0.0074476	0.32316		1	0.028737	0	0.090187		-1	0	0	0		-0.14929	0.62885
649	0.017818398	2		1	0.31159	-0.0066207	0.33098		1	0.0091593	0	0.057083		1	0.32157	-0.0077062	0.38819		-0.16457	0.43257
650	0.008130042	2		1	0.30599	-0.0088568	0.33237		1	0.033309	0	0.086408		-1	0	0	0		-0.21138	0.3542
651	0.006090782	2		1	0.33013	-0.0015417	0.33172		3	-0.026691	0.00036845	-0.02106		-1	0	0	0		0.073062	0.37132
652	0.019876353	2		1	0.28349	-0.0073239	0.30095		1	0.025519	0	0.090325		-1	0	0	0		-0.17434	0.67568
653	0.007132241	2		1	0.31184	-0.0067862	0.33172		1	0.015907	0	0.066619		-1	0	0	0		-0.16662	0.46848
654	0.005936608	2		1	0.32829	0	0.32612		1	1.766	-0.029187	1.719		-1	0	0	0		0.247475	0
655	0.012592237	2		1	0.3024	-0.0095917	0.33025		1	0.041935	0	0.12976		1	0.0079523	0.00085634	0.090339		-0.30719	0.73709
656	0.008228527	2		1	0.30471	-0.0021443	0.30034		3	-0.023553	0.00031936	-0.019455		-1	0	0	0		0.329877	0
657	0.008743379	2		1	0.22198	-0.0060449	0.21561		1	-0.0016628	0	0.028968		-1	0	0	0		0.352905	0
658	0.005934319	2		1	0.28267	-0.007949	0.28961		1	0.046857	0	0.10696		-1	0	0	0		0.00301	0.74763
659	0.004127322	2		1	0.27904	-0.0035153	0.25734		1	1.4965	-0.02483	1.4445		-1	0	0	0		0.532424	0
